arm,merge_id,scenario_id,file_path,merge_outcome,JoernDataFlowInterference,JoernUnresolvedReference,JoernInfiniteLoop,JoernInvalidLoopBounds,RM2RenameConflict,file_verdict,runtime_s
pos,ahome-it_lienzo-core__bf4b253816,ahome-it_lienzo-core__bf4b253816__src_main_java_com_ait_lienzo_client_core_shape_wires_WiresShape.java,src/main/java/com/ait/lienzo/client/core/shape/wires/WiresShape.java,clean,CLEAN,FLAG,CLEAN,CLEAN,FLAG,FLAG,66.426
pos,alesaudate_kickstart-springjerseyhibernate__feb36bfc8e,alesaudate_kickstart-springjerseyhibernate__feb36bfc8e__src_main_java_com_alesaudate_samples_springjersey_example_People.java,src/main/java/com/alesaudate/samples/springjersey/example/People.java,conflict,,,,,,DIVERGED,0.26
pos,apache_commons-lang__53184369d0,apache_commons-lang__53184369d0__src_main_java_org_apache_commons_lang3_builder_ReflectionToStringBuilder.java,src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.049
pos,apache_olingo-odata4__820b462f49,apache_olingo-odata4__820b462f49__lib_client-core_src_main_java_org_apache_olingo_client_core_serialization_JsonSerializer.java,lib/client-core/src/main/java/org/apache/olingo/client/core/serialization/JsonSerializer.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.923
pos,apache_olingo-odata4__cf731c2cb8,apache_olingo-odata4__cf731c2cb8__lib_client-core_src_main_java_org_apache_olingo_client_core_serialization_JsonSerializer.java,lib/client-core/src/main/java/org/apache/olingo/client/core/serialization/JsonSerializer.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.114
pos,apache_olingo-odata4__cf731c2cb8,apache_olingo-odata4__cf731c2cb8__lib_client-core_src_test_java_org_apache_olingo_client_core_JSONTest.java,lib/client-core/src/test/java/org/apache/olingo/client/core/JSONTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,112.623
pos,apache_shiro__13806fc623,apache_shiro__13806fc623__web_src_test_java_org_apache_shiro_web_mgt_CookieRememberMeManagerTest.java,web/src/test/java/org/apache/shiro/web/mgt/CookieRememberMeManagerTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.849
pos,atam4j_atam4j__71fcecb071,atam4j_atam4j__71fcecb071__acceptance-tests_src_test_java_me_atam_atam4jsampleapp_PassingTestAcceptanceTest.java,acceptance-tests/src/test/java/me/atam/atam4jsampleapp/PassingTestAcceptanceTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.398
pos,atam4j_atam4j__71fcecb071,atam4j_atam4j__71fcecb071__acceptance-tests_src_test_java_me_atam_atam4jsampleapp_testsupport_AcceptanceTest.java,acceptance-tests/src/test/java/me/atam/atam4jsampleapp/testsupport/AcceptanceTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,FLAG,FLAG,64.451
pos,azuread_azure-activedirectory-library-for-java__d3f143872b,azuread_azure-activedirectory-library-for-java__d3f143872b__src_test_java_com_microsoft_aad_adal4j_AuthenticationContextTest.java,src/test/java/com/microsoft/aad/adal4j/AuthenticationContextTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.438
pos,bedatadriven_jackson-datatype-jts__1416f1af06,bedatadriven_jackson-datatype-jts__1416f1af06__src_main_java_com_bedatadriven_jackson_datatype_jts_GeometryDeserializer.java,src/main/java/com/bedatadriven/jackson/datatype/jts/GeometryDeserializer.java,conflict,,,,,,DIVERGED,0.281
pos,bguerout_jongo__3aaaf0e4c7,bguerout_jongo__3aaaf0e4c7__src_main_java_org_jongo_Jongo.java,src/main/java/org/jongo/Jongo.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.845
pos,blockchain_api-v1-client-java__abdf54e6ab,blockchain_api-v1-client-java__abdf54e6ab__src_main_java_info_blockchain_api_HttpClient.java,src/main/java/info/blockchain/api/HttpClient.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.581
pos,blockchain_api-v1-client-java__e349598f95,blockchain_api-v1-client-java__e349598f95__src_main_java_info_blockchain_api_HttpClient.java,src/main/java/info/blockchain/api/HttpClient.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.267
pos,buddycloud_buddycloud-server-java__33ec3ec7cd,buddycloud_buddycloud-server-java__33ec3ec7cd__src_main_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_set_UnsubscribeSet.java,src/main/java/org/buddycloud/channelserver/packetprocessor/iq/namespace/pubsub/set/UnsubscribeSet.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.35
pos,buddycloud_buddycloud-server-java__33ec3ec7cd,buddycloud_buddycloud-server-java__33ec3ec7cd__src_test_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_set_UnsubscribeSetTest.java,src/test/java/org/buddycloud/channelserver/packetprocessor/iq/namespace/pubsub/set/UnsubscribeSetTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.787
pos,buddycloud_buddycloud-server-java__43c8b054e9,buddycloud_buddycloud-server-java__43c8b054e9__src_main_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_set_NodeDelete.java,src/main/java/org/buddycloud/channelserver/packetprocessor/iq/namespace/pubsub/set/NodeDelete.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.1
pos,buddycloud_buddycloud-server-java__43c8b054e9,buddycloud_buddycloud-server-java__43c8b054e9__src_test_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_get_SubscriptionsGetTest.java,src/test/java/org/buddycloud/channelserver/packetprocessor/iq/namespace/pubsub/get/SubscriptionsGetTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.857
pos,buddycloud_buddycloud-server-java__48e4675ee2,buddycloud_buddycloud-server-java__48e4675ee2__src_main_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_get_RepliesGet.java,src/main/java/org/buddycloud/channelserver/packetprocessor/iq/namespace/pubsub/get/RepliesGet.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.185
pos,buddycloud_buddycloud-server-java__48e4675ee2,buddycloud_buddycloud-server-java__48e4675ee2__src_test_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_get_RepliesGetTest.java,src/test/java/org/buddycloud/channelserver/packetprocessor/iq/namespace/pubsub/get/RepliesGetTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.136
pos,buschmais_extended-objects__46ec306cf6,buschmais_extended-objects__46ec306cf6__neo4j_remote_src_main_java_com_buschmais_xo_neo4j_remote_impl_datastore_RemoteDatastoreEntityManager.java,neo4j/remote/src/main/java/com/buschmais/xo/neo4j/remote/impl/datastore/RemoteDatastoreEntityManager.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.976
pos,camsys_onebusaway-application-modules__915e2f3ffe,camsys_onebusaway-application-modules__915e2f3ffe__onebusaway-transit-data-federation_src_main_java_org_onebusaway_transit_data_federation_impl_beans_StopWithArrivalsAndDeparturesBeanServiceImpl.java,onebusaway-transit-data-federation/src/main/java/org/onebusaway/transit_data_federation/impl/beans/StopWithArrivalsAndDeparturesBeanServiceImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.11
pos,camsys_onebusaway-application-modules__e779e9fce1,camsys_onebusaway-application-modules__e779e9fce1__onebusaway-transit-data_src_main_java_org_onebusaway_transit_data_model_ArrivalsAndDeparturesQueryBean.java,onebusaway-transit-data/src/main/java/org/onebusaway/transit_data/model/ArrivalsAndDeparturesQueryBean.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.821
pos,clojure_clojure__77342d2e35,clojure_clojure__77342d2e35__src_jvm_clojure_lang_Compiler.java,src/jvm/clojure/lang/Compiler.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,134.523
pos,cloudfoundry_cf-java-client__80d0a0dff9,cloudfoundry_cf-java-client__80d0a0dff9__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_serviceadmin_DefaultServiceAdmin.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/serviceadmin/DefaultServiceAdmin.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.364
pos,cloudfoundry_cf-java-client__933add90ad,cloudfoundry_cf-java-client__933add90ad__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_useradmin_DefaultUserAdmin.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/useradmin/DefaultUserAdmin.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,74.136
pos,cloudfoundry_cf-java-client__9f6b79e294,cloudfoundry_cf-java-client__9f6b79e294__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_applications_DefaultApplications.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/applications/DefaultApplications.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,91.024
pos,cloudfoundry_cf-java-client__a69078adc8,cloudfoundry_cf-java-client__a69078adc8__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations__DefaultCloudFoundryOperations.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/_DefaultCloudFoundryOperations.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.423
pos,cloudfoundry_cf-java-client__a69078adc8,cloudfoundry_cf-java-client__a69078adc8__integration-test_src_test_java_org_cloudfoundry_IntegrationTestConfiguration.java,integration-test/src/test/java/org/cloudfoundry/IntegrationTestConfiguration.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.914
pos,cloudfoundry_cf-java-client__a9d35d542d,cloudfoundry_cf-java-client__a9d35d542d__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_routes_DefaultRoutes.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/routes/DefaultRoutes.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,74.118
pos,cloudfoundry_cf-java-client__a9d35d542d,cloudfoundry_cf-java-client__a9d35d542d__integration-test_src_test_java_org_cloudfoundry_operations_RoutesTest.java,integration-test/src/test/java/org/cloudfoundry/operations/RoutesTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.144
pos,cloudfoundry_cf-java-client__b0add1ef2a,cloudfoundry_cf-java-client__b0add1ef2a__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_services_DefaultServices.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/services/DefaultServices.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,82.099
pos,cloudfoundry_cf-java-client__be097d5860,cloudfoundry_cf-java-client__be097d5860__cloudfoundry-client-reactor_src_main_java_org_cloudfoundry_reactor__DefaultConnectionContext.java,cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/_DefaultConnectionContext.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.721
pos,cloudfoundry_cf-java-client__be097d5860,cloudfoundry_cf-java-client__be097d5860__cloudfoundry-client-reactor_src_main_java_org_cloudfoundry_reactor_util_DefaultSslCertificateTruster.java,cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/util/DefaultSslCertificateTruster.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.434
pos,cloudfoundry_cf-java-client__eb3b2f5beb,cloudfoundry_cf-java-client__eb3b2f5beb__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations__DefaultCloudFoundryOperations.java,cloudfoundry-operations/src/main/java/org/cloudfoundry/operations/_DefaultCloudFoundryOperations.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.606
pos,cloudslang_score__66ba4f51e3,cloudslang_score__66ba4f51e3__score-api_src_main_java_io_cloudslang_score_lang_ExecutionRuntimeServices.java,score-api/src/main/java/io/cloudslang/score/lang/ExecutionRuntimeServices.java,conflict,,,,,,DIVERGED,0.295
pos,comatoes_ftl-profile-editor__e87fe65818,comatoes_ftl-profile-editor__e87fe65818__src_main_java_net_blerf_ftl_parser_SavedGameParser.java,src/main/java/net/blerf/ftl/parser/SavedGameParser.java,clean,CLEAN,FLAG,CLEAN,CLEAN,FLAG,FLAG,83.21
pos,cribbstechnologies_java-mandrill-wrapper__0cf79745f1,cribbstechnologies_java-mandrill-wrapper__0cf79745f1__src_main_java_com_cribbstechnologies_clients_mandrill_model_MandrillMessage.java,src/main/java/com/cribbstechnologies/clients/mandrill/model/MandrillMessage.java,conflict,,,,,,DIVERGED,0.272
pos,cribbstechnologies_java-mandrill-wrapper__0cf79745f1,cribbstechnologies_java-mandrill-wrapper__0cf79745f1__src_test_java_com_cribbstechnologies_clients_mandrill_request_MandrillRESTRequestTest.java,src/test/java/com/cribbstechnologies/clients/mandrill/request/MandrillRESTRequestTest.java,conflict,,,,,,DIVERGED,0.395
pos,cternes_openkeepass__bb53512ab2,cternes_openkeepass__bb53512ab2__src_main_java_de_slackspace_openkeepass_KeePassDatabase.java,src/main/java/de/slackspace/openkeepass/KeePassDatabase.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.182
pos,cternes_openkeepass__bb53512ab2,cternes_openkeepass__bb53512ab2__src_test_java_de_slackspace_openkeepass_reader_KeepassDatabaseReaderTest.java,src/test/java/de/slackspace/openkeepass/reader/KeepassDatabaseReaderTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.078
pos,dabsquared_gitlab-plugin__d555b8773d,dabsquared_gitlab-plugin__d555b8773d__src_main_java_com_dabsquared_gitlabjenkins_connection_GitLabConnectionConfig.java,src/main/java/com/dabsquared/gitlabjenkins/connection/GitLabConnectionConfig.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.768
pos,datastax_java-driver__0dd96ea21f,datastax_java-driver__0dd96ea21f__driver-core_src_main_java_com_datastax_driver_core_TableMetadata.java,driver-core/src/main/java/com/datastax/driver/core/TableMetadata.java,conflict,,,,,,DIVERGED,0.399
pos,datastax_java-driver__1f25c7e3a0,datastax_java-driver__1f25c7e3a0__driver-core_src_main_java_com_datastax_driver_core_Cluster.java,driver-core/src/main/java/com/datastax/driver/core/Cluster.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,80.612
pos,datastax_java-driver__1f25c7e3a0,datastax_java-driver__1f25c7e3a0__driver-core_src_main_java_com_datastax_driver_core_TypeCodec.java,driver-core/src/main/java/com/datastax/driver/core/TypeCodec.java,conflict,,,,,,DIVERGED,0.391
pos,datastax_java-driver__3eb34e6785,datastax_java-driver__3eb34e6785__driver-core_src_main_java_com_datastax_driver_core_TableMetadata.java,driver-core/src/main/java/com/datastax/driver/core/TableMetadata.java,conflict,,,,,,DIVERGED,0.38
pos,datastax_java-driver__725b790a79,datastax_java-driver__725b790a79__driver-core_src_main_java_com_datastax_driver_core_Cluster.java,driver-core/src/main/java/com/datastax/driver/core/Cluster.java,conflict,,,,,,DIVERGED,0.351
pos,datastax_java-driver__7ff4958746,datastax_java-driver__7ff4958746__driver-core_src_main_java_com_datastax_driver_core_Cluster.java,driver-core/src/main/java/com/datastax/driver/core/Cluster.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,88.186
pos,datastax_java-driver__7ff4958746,datastax_java-driver__7ff4958746__driver-core_src_main_java_com_datastax_driver_core_ControlConnection.java,driver-core/src/main/java/com/datastax/driver/core/ControlConnection.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.748
pos,datastax_java-driver__e1535e89ad,datastax_java-driver__e1535e89ad__driver-core_src_main_java_com_datastax_driver_core_HostConnectionPool.java,driver-core/src/main/java/com/datastax/driver/core/HostConnectionPool.java,clean,CLEAN,FLAG,CLEAN,CLEAN,CLEAN,FLAG,69.001
pos,deemopen_zkui__2843e7c28f,deemopen_zkui__2843e7c28f__src_main_java_com_deem_zkui_controller_Import.java,src/main/java/com/deem/zkui/controller/Import.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.345
pos,deemopen_zkui__2843e7c28f,deemopen_zkui__2843e7c28f__src_main_java_com_deem_zkui_vo_LeafBean.java,src/main/java/com/deem/zkui/vo/LeafBean.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.515
pos,digidotcom_xbeejavalibrary__6279f85f74,digidotcom_xbeejavalibrary__6279f85f74__src_com_digi_xbee_api_XBeeDevice.java,src/com/digi/xbee/api/XBeeDevice.java,conflict,,,,,,DIVERGED,0.432
pos,dius_java-faker__4c61966b1c,dius_java-faker__4c61966b1c__src_main_java_com_github_javafaker_Faker.java,src/main/java/com/github/javafaker/Faker.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.884
pos,dtrules_dtrules__505c5cbf82,dtrules_dtrules__505c5cbf82__compilerutil_src_main_java_com_dtrules_trace_Trace.java,compilerutil/src/main/java/com/dtrules/trace/Trace.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.422
pos,elisarver_selophane__4ecc600017,elisarver_selophane__4ecc600017__src_test_java_org_selophane_elements_FormTest.java,src/test/java/org/selophane/elements/FormTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.176
pos,elisarver_selophane__4ecc600017,elisarver_selophane__4ecc600017__src_test_java_org_selophane_elements_helpers_FormTestObject.java,src/test/java/org/selophane/elements/helpers/FormTestObject.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.171
pos,erudika_para__a9e67cc8b3,erudika_para__a9e67cc8b3__para-server_src_main_java_com_erudika_para_aop_IndexAndCacheAspect.java,para-server/src/main/java/com/erudika/para/aop/IndexAndCacheAspect.java,clean,CLEAN,FLAG,CLEAN,CLEAN,FLAG,FLAG,76.085
pos,fasterxml_jackson-core__2572819ed9,fasterxml_jackson-core__2572819ed9__src_test_java_com_fasterxml_jackson_core_sym_TestSymbolTables.java,src/test/java/com/fasterxml/jackson/core/sym/TestSymbolTables.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.256
pos,fasterxml_jackson-datatype-joda__4e6c266339,fasterxml_jackson-datatype-joda__4e6c266339__src_test_java_com_fasterxml_jackson_datatype_joda_JodaSerializationTest.java,src/test/java/com/fasterxml/jackson/datatype/joda/JodaSerializationTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.921
pos,feroult_yawp__141f79a8e9,feroult_yawp__141f79a8e9__src_main_java_endpoint_repository_IdRef.java,src/main/java/endpoint/repository/IdRef.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.939
pos,feroult_yawp__1723236a65,feroult_yawp__1723236a65__src_main_java_endpoint_actions_RepositoryActions.java,src/main/java/endpoint/actions/RepositoryActions.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.458
pos,frankbille_scoreboard__890ecd0bdb,frankbille_scoreboard__890ecd0bdb__src_main_java_dk_frankbille_scoreboard_domain_Player.java,src/main/java/dk/frankbille/scoreboard/domain/Player.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,63.64
pos,garbagemule_mobarena__b34dc0d5ac,garbagemule_mobarena__b34dc0d5ac__src_main_java_com_garbagemule_MobArena_MASpawnThread.java,src/main/java/com/garbagemule/MobArena/MASpawnThread.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.165
pos,google_compile-testing__608e1cb92a,google_compile-testing__608e1cb92a__src_test_java_com_google_testing_compile_JavaSourcesSubjectFactoryTest.java,src/test/java/com/google/testing/compile/JavaSourcesSubjectFactoryTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.7
pos,google_truth__2e4a23bebb,google_truth__2e4a23bebb__core_src_main_java_org_truth0_subjects_StringSubject.java,core/src/main/java/org/truth0/subjects/StringSubject.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.666
pos,google_truth__2e4a23bebb,google_truth__2e4a23bebb__core_src_test_java_org_truth0_subjects_StringTest.java,core/src/test/java/org/truth0/subjects/StringTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.749
pos,google_truth__9289ed34ae,google_truth__9289ed34ae__src_main_java_org_junit_contrib_truth_subjects_IterableSubject.java,src/main/java/org/junit/contrib/truth/subjects/IterableSubject.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.093
pos,google_truth__9289ed34ae,google_truth__9289ed34ae__src_test_java_org_junit_contrib_truth_IterableTest.java,src/test/java/org/junit/contrib/truth/IterableTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,60.151
pos,greese_dasein-cloud-core__6c37152e5f,greese_dasein-cloud-core__6c37152e5f__src_main_java_org_dasein_cloud_network_LoadBalancerHealthCheck.java,src/main/java/org/dasein/cloud/network/LoadBalancerHealthCheck.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,61.382
pos,guhilling_cdi-test__f3f8094c67,guhilling_cdi-test__f3f8094c67__cdi-test-jpa_src_test_java_de_hilling_junit_cdi_jee_EntityManagerLifecycleTest.java,cdi-test-jpa/src/test/java/de/hilling/junit/cdi/jee/EntityManagerLifecycleTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,60.05
pos,gwtbootstrap3_gwtbootstrap3__5c0d1eab79,gwtbootstrap3_gwtbootstrap3__5c0d1eab79__gwtbootstrap3_src_main_java_org_gwtbootstrap3_client_ui_base_form_AbstractForm.java,gwtbootstrap3/src/main/java/org/gwtbootstrap3/client/ui/base/form/AbstractForm.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,62.872
pos,haraldwalker_user-agent-utils__eaaaa1488b,haraldwalker_user-agent-utils__eaaaa1488b__src_main_java_eu_bitwalker_useragentutils_Browser.java,src/main/java/eu/bitwalker/useragentutils/Browser.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.326
pos,haraldwalker_user-agent-utils__eaaaa1488b,haraldwalker_user-agent-utils__eaaaa1488b__src_main_java_eu_bitwalker_useragentutils_OperatingSystem.java,src/main/java/eu/bitwalker/useragentutils/OperatingSystem.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,63.215
pos,ignorance77_transformiceapi__9a65b8374f,ignorance77_transformiceapi__9a65b8374f__src_main_java_ee_ignorance_transformiceapi_processors_MouseDeathProcessor.java,src/main/java/ee/ignorance/transformiceapi/processors/MouseDeathProcessor.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,59.654
pos,imixs_imixs-workflow__23b86de5b4,imixs_imixs-workflow__23b86de5b4__imixs-workflow-index-lucene_src_main_java_org_imixs_workflow_engine_lucene_LuceneIndexService.java,imixs-workflow-index-lucene/src/main/java/org/imixs/workflow/engine/lucene/LuceneIndexService.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.929
pos,imixs_imixs-workflow__23b86de5b4,imixs_imixs-workflow__23b86de5b4__imixs-workflow-index-lucene_src_main_java_org_imixs_workflow_engine_lucene_LuceneUpdateService.java,imixs-workflow-index-lucene/src/main/java/org/imixs/workflow/engine/lucene/LuceneUpdateService.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,60.829
pos,iryndin_jdbf__9853124d73,iryndin_jdbf__9853124d73__src_main_java_net_iryndin_jdbf_util_DbfMetadataUtils.java,src/main/java/net/iryndin/jdbf/util/DbfMetadataUtils.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,63.653
pos,j256_ormlite-core__2c159335d4,j256_ormlite-core__2c159335d4__src_main_java_com_j256_ormlite_stmt_mapped_MappedCreate.java,src/main/java/com/j256/ormlite/stmt/mapped/MappedCreate.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.791
pos,j256_ormlite-core__606986f118,j256_ormlite-core__606986f118__src_main_java_com_j256_ormlite_field_FieldType.java,src/main/java/com/j256/ormlite/field/FieldType.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,107.431
pos,jacquesberger_jsonparsingexample__ac521954c2,jacquesberger_jsonparsingexample__ac521954c2__src_main_java_org_jberger_jsonparsingexample_json_JSON.java,src/main/java/org/jberger/jsonparsingexample/json/JSON.java,clean,CLEAN,FLAG,CLEAN,CLEAN,CLEAN,FLAG,61.679
pos,jadler-mocking_jadler__294a06c3fc,jadler-mocking_jadler__294a06c3fc__jadler-core_src_main_java_net_jadler_JadlerMocker.java,jadler-core/src/main/java/net/jadler/JadlerMocker.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.678
pos,javamoney_jsr354-api__6d2356a153,javamoney_jsr354-api__6d2356a153__money-api_provider_src_test_java_javax_money_provider_MonetaryTest.java,money-api/provider/src/test/java/javax/money/provider/MonetaryTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,61.829
pos,javaparser_javaparser__41a398414f,javaparser_javaparser__41a398414f__javaparser-symbol-solver-core_src_main_java_com_github_javaparser_symbolsolver_javaparsermodel_JavaParserFacade.java,javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/JavaParserFacade.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.103
pos,javaparser_javaparser__41a398414f,javaparser_javaparser__41a398414f__javaparser-symbol-solver-core_src_main_java_com_github_javaparser_symbolsolver_javaparsermodel_TypeExtractor.java,javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.359
pos,javaparser_javaparser__91ebf36c06,javaparser_javaparser__91ebf36c06__javaparser-symbol-solver-core_src_main_java_com_github_javaparser_symbolsolver_javassistmodel_JavassistClassDeclaration.java,javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javassistmodel/JavassistClassDeclaration.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.082
pos,javaparser_javaparser__91ebf36c06,javaparser_javaparser__91ebf36c06__javaparser-symbol-solver-testing_src_test_java_com_github_javaparser_symbolsolver_resolution_AnalyseJavaSymbolSolver060Test.java,javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/resolution/AnalyseJavaSymbolSolver060Test.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.984
pos,javaparser_javaparser__a23c6aa3b8,javaparser_javaparser__a23c6aa3b8__javaparser-testing_src_test_java_com_github_javaparser_bdd_steps_DumpingSteps.java,javaparser-testing/src/test/java/com/github/javaparser/bdd/steps/DumpingSteps.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,61.287
